sample_id,text,label,confidence,pattern,edge_weight_mean,edge_weight_std,active_edges
901,"Network snapshot 900: Edge weight analysis (mean=-0.115, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1150234043598175,0.0,0
902,"Network snapshot 901: Edge weight analysis (mean=-0.134, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.13358457386493683,0.0,0
903,"Network snapshot 902: Edge weight analysis (mean=-0.117, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11721711605787277,0.0,0
904,"Network snapshot 903: Edge weight analysis (mean=-0.152, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.42). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.15236243605613708,0.0,0
905,"Network snapshot 904: Edge weight analysis (mean=-0.138, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.13752970099449158,0.0,0
906,"Network snapshot 905: Edge weight analysis (mean=-0.140, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1402987390756607,0.0,0
907,"Network snapshot 906: Edge weight analysis (mean=-0.182, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.41). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.18205799162387848,0.0,0
908,"Network snapshot 907: Edge weight analysis (mean=-0.215, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.39). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.2152353674173355,0.0,0
909,"Network snapshot 908: Edge weight analysis (mean=-0.074, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.46). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.07386205345392227,0.0,0
910,"Network snapshot 909: Edge weight analysis (mean=-0.217, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.39). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.2165469229221344,0.0,0
911,"Network snapshot 910: Edge weight analysis (mean=-0.140, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.13998419046401978,0.0,0
912,"Network snapshot 911: Edge weight analysis (mean=-0.151, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.42). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.15092085301876068,0.0,0
913,"Network snapshot 912: Edge weight analysis (mean=-0.108, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.45). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.10808894783258438,0.0,0
914,"Network snapshot 913: Edge weight analysis (mean=-0.196, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.40). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.19640861451625824,0.0,0
915,"Network snapshot 914: Edge weight analysis (mean=-0.157, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.42). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.15736669301986694,0.0,0
916,"Network snapshot 915: Edge weight analysis (mean=-0.137, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.13741184771060944,0.0,0
917,"Network snapshot 916: Edge weight analysis (mean=-0.203, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.40). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.20330508053302765,0.0,0
918,"Network snapshot 917: Edge weight analysis (mean=-0.005, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.50). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.004624315071851015,0.0,0
919,"Network snapshot 918: Edge weight analysis (mean=-0.083, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.46). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.08332552015781403,0.0,0
920,"Network snapshot 919: Edge weight analysis (mean=-0.160, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.42). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.15996387600898743,0.0,0
921,"Network snapshot 920: Edge weight analysis (mean=-0.142, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.14224109053611755,0.0,0
922,"Network snapshot 921: Edge weight analysis (mean=-0.147, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.14662912487983704,0.0,0
923,"Network snapshot 922: Edge weight analysis (mean=-0.138, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.74. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.13792182505130768,0.0,0
924,"Network snapshot 923: Edge weight analysis (mean=-0.139, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.74. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.13896745443344116,0.0,0
925,"Network snapshot 924: Edge weight analysis (mean=-0.136, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.74. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1355944722890854,0.0,0
926,"Network snapshot 925: Edge weight analysis (mean=-0.122, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.74. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.12234203517436981,0.0,0
927,"Network snapshot 926: Edge weight analysis (mean=-0.155, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.42). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.74. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.15489333868026733,0.0,0
928,"Network snapshot 927: Edge weight analysis (mean=-0.075, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.46). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.74. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.07519158720970154,0.0,0
929,"Network snapshot 928: Edge weight analysis (mean=-0.137, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.74. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1372515857219696,0.0,0
930,"Network snapshot 929: Edge weight analysis (mean=-0.140, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.74. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.13994136452674866,0.0,0
931,"Network snapshot 930: Edge weight analysis (mean=-0.073, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.46). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.74. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.07346965372562408,0.0,0
932,"Network snapshot 931: Edge weight analysis (mean=-0.117, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.74. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1168162152171135,0.0,0
933,"Network snapshot 932: Edge weight analysis (mean=-0.107, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.45). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.74. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.10676267743110657,0.0,0
934,"Network snapshot 933: Edge weight analysis (mean=-0.347, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.33). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.74. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.3472345471382141,0.0,0
935,"Network snapshot 934: Edge weight analysis (mean=-0.136, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.74. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.13630461692810059,0.0,0
936,"Network snapshot 935: Edge weight analysis (mean=-0.137, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.74. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1371234506368637,0.0,0
937,"Network snapshot 936: Edge weight analysis (mean=-0.119, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.74. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11877293884754181,0.0,0
938,"Network snapshot 937: Edge weight analysis (mean=-0.162, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.42). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.74. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1617337018251419,0.0,0
939,"Network snapshot 938: Edge weight analysis (mean=-0.283, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.36). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.74. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.28279823064804077,0.0,0
940,"Network snapshot 939: Edge weight analysis (mean=-0.094, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.45). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.74. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.09380470961332321,0.0,0
941,"Network snapshot 940: Edge weight analysis (mean=-0.066, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.47). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.74. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.06560618430376053,0.0,0
942,"Network snapshot 941: Edge weight analysis (mean=-0.180, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.41). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.74. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.18025504052639008,0.0,0
943,"Network snapshot 942: Edge weight analysis (mean=-0.137, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.74. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.13732142746448517,0.0,0
944,"Network snapshot 943: Edge weight analysis (mean=-0.186, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.41). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.74. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.18633846938610077,0.0,0
945,"Network snapshot 944: Edge weight analysis (mean=-0.205, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.40). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.75. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.20546379685401917,0.0,0
946,"Network snapshot 945: Edge weight analysis (mean=-0.118, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.75. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11814862489700317,0.0,0
947,"Network snapshot 946: Edge weight analysis (mean=-0.183, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.41). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.75. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.18348880112171173,0.0,0
948,"Network snapshot 947: Edge weight analysis (mean=-0.081, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.46). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.75. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.0807134211063385,0.0,0
949,"Network snapshot 948: Edge weight analysis (mean=-0.140, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.75. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.13960854709148407,0.0,0
950,"Network snapshot 949: Edge weight analysis (mean=-0.098, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.45). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.75. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.09816022217273712,0.0,0
951,"Network snapshot 950: Edge weight analysis (mean=-0.143, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.75. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.14343303442001343,0.0,0
952,"Network snapshot 951: Edge weight analysis (mean=-0.231, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.38). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.75. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.23063375055789948,0.0,0
953,"Network snapshot 952: Edge weight analysis (mean=-0.132, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.75. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1320778727531433,0.0,0
954,"Network snapshot 953: Edge weight analysis (mean=-0.117, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.75. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1171412244439125,0.0,0
955,"Network snapshot 954: Edge weight analysis (mean=-0.123, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.75. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.12328139692544937,0.0,0
956,"Network snapshot 955: Edge weight analysis (mean=-0.131, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.75. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1308533400297165,0.0,0
957,"Network snapshot 956: Edge weight analysis (mean=-0.128, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.75. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.12830883264541626,0.0,0
958,"Network snapshot 957: Edge weight analysis (mean=-0.239, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.38). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.76. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.2394324392080307,0.0,0
959,"Network snapshot 958: Edge weight analysis (mean=-0.186, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.41). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.75. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.18595491349697113,0.0,0
960,"Network snapshot 959: Edge weight analysis (mean=-0.125, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.75. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.12478794157505035,0.0,0
961,"Network snapshot 960: Edge weight analysis (mean=-0.157, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.42). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.75. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.15705502033233643,0.0,0
962,"Network snapshot 961: Edge weight analysis (mean=-0.152, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.42). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.75. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.15158700942993164,0.0,0
963,"Network snapshot 962: Edge weight analysis (mean=-0.430, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.29). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.75. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.4298285245895386,0.0,0
964,"Network snapshot 963: Edge weight analysis (mean=-0.139, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.75. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.13900068402290344,0.0,0
965,"Network snapshot 964: Edge weight analysis (mean=-0.165, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.42). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.76. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1650296300649643,0.0,0
966,"Network snapshot 965: Edge weight analysis (mean=-0.089, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.46). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.76. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.08922825008630753,0.0,0
